site,impl,n,procs,threads,dist,chunk,sched,sched_chunk,run,total,bcast,comp_max,comp_min,comp_avg,gather,merge,write,count,wall
ryzen7535hs,mpi,8000000,1,1,blockcyclic,1024,-,0,1,2.028925,0.000000,1.998447,1.998447,1.998447,0.014522,0.000001,0.015955,539777,2.531778
ryzen7535hs,hybrid,8000000,1,1,blockcyclic,1024,dynamic,64,1,2.007633,0.000003,1.984544,1.984544,1.984544,0.006076,0.000001,0.017009,539777,2.477555
ryzen7535hs,mpi,8500000,1,1,blockcyclic,1024,-,0,1,2.152609,0.000000,2.120713,2.120713,2.120713,0.011612,0.000001,0.020283,571119,2.614236
ryzen7535hs,hybrid,8500000,1,1,blockcyclic,1024,dynamic,64,1,2.220306,0.000003,2.196539,2.196539,2.196539,0.006726,0.000001,0.017037,571119,2.681674
ryzen7535hs,mpi,9000000,1,1,blockcyclic,1024,-,0,1,2.382262,0.000000,2.349086,2.349086,2.349086,0.013636,0.000001,0.019540,602489,2.856538
ryzen7535hs,hybrid,9000000,1,1,blockcyclic,1024,dynamic,64,1,2.368916,0.000004,2.341750,2.341750,2.341750,0.007344,0.000001,0.019818,602489,2.833220
ryzen7535hs,mpi,9500000,1,1,blockcyclic,1024,-,0,1,2.556000,0.000000,2.517100,2.517100,2.517100,0.013692,0.000001,0.025207,633578,3.033134
ryzen7535hs,hybrid,9500000,1,1,blockcyclic,1024,dynamic,64,1,2.607711,0.000004,2.580595,2.580595,2.580595,0.007693,0.000000,0.019419,633578,3.062398
ryzen7535hs,mpi,10000000,1,1,blockcyclic,1024,-,0,1,2.730505,0.000000,2.697906,2.697906,2.697906,0.012462,0.000001,0.020136,664579,3.206810
ryzen7535hs,hybrid,10000000,1,1,blockcyclic,1024,dynamic,64,1,2.749567,0.000004,2.714454,2.714454,2.714454,0.010220,0.000001,0.024888,664579,3.205389
ryzen7535hs,mpi,11000000,1,1,blockcyclic,1024,-,0,1,3.169321,0.000000,3.132912,3.132912,3.132912,0.014766,0.000001,0.021642,726517,3.622714
ryzen7535hs,hybrid,11000000,1,1,blockcyclic,1024,dynamic,64,1,3.106317,0.000003,3.076543,3.076543,3.076543,0.008140,0.000001,0.021630,726517,3.565635
ryzen7535hs,mpi,12000000,1,1,blockcyclic,1024,-,0,1,3.528634,0.000000,3.477788,3.477788,3.477788,0.015249,0.000001,0.035596,788060,3.992006
ryzen7535hs,hybrid,12000000,1,1,blockcyclic,1024,dynamic,64,1,3.565648,0.000009,3.531088,3.531088,3.531088,0.009459,0.000001,0.025091,788060,4.075987
ryzen7535hs,mpi,13000000,1,1,blockcyclic,1024,-,0,1,3.955394,0.000000,3.913110,3.913110,3.913110,0.015278,0.000001,0.027005,849252,4.414837
ryzen7535hs,hybrid,13000000,1,1,blockcyclic,1024,dynamic,64,1,4.037136,0.000003,4.000240,4.000240,4.000240,0.010016,0.000001,0.026876,849252,4.492402
ryzen7535hs,mpi,14000000,1,1,blockcyclic,1024,-,0,1,4.399366,0.000000,4.354307,4.354307,4.354307,0.017535,0.000001,0.027522,910077,4.860795
ryzen7535hs,hybrid,14000000,1,1,blockcyclic,1024,dynamic,64,1,4.449164,0.000003,4.409228,4.409228,4.409228,0.010936,0.000001,0.028996,910077,4.903152
ryzen7535hs,mpi,15000000,1,1,blockcyclic,1024,-,0,1,4.829130,0.000000,4.780607,4.780607,4.780607,0.019018,0.000001,0.029504,970704,5.285980
ryzen7535hs,hybrid,15000000,1,1,blockcyclic,1024,dynamic,64,1,4.932667,0.000003,4.887670,4.887670,4.887670,0.011703,0.000001,0.033290,970704,5.390901
ryzen7535hs,mpi,16000000,1,1,blockcyclic,1024,-,0,1,5.315701,0.000000,5.262824,5.262824,5.262824,0.019792,0.000001,0.033084,1031130,5.779554
ryzen7535hs,hybrid,16000000,1,1,blockcyclic,1024,dynamic,64,1,5.344712,0.000012,5.299817,5.299817,5.299817,0.012648,0.000001,0.032234,1031130,5.802710
ryzen7535hs,mpi,17000000,1,1,blockcyclic,1024,-,0,1,5.901821,0.000000,5.845814,5.845814,5.845814,0.022052,0.000001,0.033955,1091314,6.368345
ryzen7535hs,hybrid,17000000,1,1,blockcyclic,1024,dynamic,64,1,5.775770,0.000003,5.728763,5.728763,5.728763,0.012896,0.000001,0.034107,1091314,6.240565
ryzen7535hs,mpi,18000000,1,1,blockcyclic,1024,-,0,1,6.314743,0.000000,6.257657,6.257657,6.257657,0.020502,0.000001,0.036582,1151367,6.781183
ryzen7535hs,hybrid,18000000,1,1,blockcyclic,1024,dynamic,64,1,6.298805,0.000004,6.246325,6.246325,6.246325,0.013852,0.000001,0.038624,1151367,6.761192
ryzen7535hs,mpi,20000000,1,1,blockcyclic,1024,-,0,1,7.309968,0.000000,7.245429,7.245429,7.245429,0.024269,0.000001,0.040269,1270607,7.772115
ryzen7535hs,hybrid,20000000,1,1,blockcyclic,1024,dynamic,64,1,7.406642,0.000003,7.345135,7.345135,7.345135,0.015554,0.000001,0.045948,1270607,7.864658
ryzen7535hs,serial,30000000,1,1,-,0,-,0,1,13.344756,,13.100822,,,,,,1857859,13.344756
ryzen7535hs,pthread,30000000,1,8,-,0,-,0,1,2.994354,,2.740632,,,,,,1857859,2.994354
ryzen7535hs,openmp,30000000,1,8,-,0,static,1,1,2.913534,,2.666575,,,,,,1857859,2.913534
ryzen7535hs,mpi,30000000,8,1,blockcyclic,1024,-,0,1,2.783178,0.000008,2.606107,2.351275,2.499446,0.128630,0.048112,0.090787,1857859,3.394421
ryzen7535hs,hybrid,30000000,4,2,blockcyclic,1024,dynamic,64,1,2.560631,0.000011,2.434683,2.352676,2.386252,0.061820,0.037567,0.060396,1857859,3.122055
ryzen7535hs,mpi,30000000,1,1,blockcyclic,1024,-,0,1,12.969044,0.000000,12.874765,12.874765,12.874765,0.032783,0.000001,0.061495,1857859,13.435860
ryzen7535hs,hybrid,30000000,1,1,blockcyclic,1024,dynamic,64,1,12.966382,0.000003,12.884763,12.884763,12.884763,0.021189,0.000001,0.060425,1857859,13.428306
ryzen7535hs,serial,40000000,1,1,-,0,-,0,1,19.686581,,19.436300,,,,,,2433654,19.686581
ryzen7535hs,pthread,40000000,1,8,-,0,-,0,1,4.188548,,3.893764,,,,,,2433654,4.188548
ryzen7535hs,openmp,40000000,1,8,-,0,static,1,1,4.070866,,3.757344,,,,,,2433654,4.070866
ryzen7535hs,mpi,40000000,8,1,blockcyclic,1024,-,0,1,3.905357,0.000014,3.701280,3.571102,3.643263,0.081680,0.056180,0.102633,2433654,4.486257
ryzen7535hs,hybrid,40000000,4,2,blockcyclic,1024,dynamic,64,1,4.206205,0.000008,3.986102,3.817764,3.879612,0.042346,0.066444,0.111305,2433654,4.711040
ryzen7535hs,mpi,40000000,1,1,blockcyclic,1024,-,0,1,19.515737,0.000000,19.387884,19.387884,19.387884,0.046301,0.000001,0.081551,2433654,20.004539
ryzen7535hs,hybrid,40000000,1,1,blockcyclic,1024,dynamic,64,1,19.599933,0.000003,19.489627,19.489627,19.489627,0.028440,0.000001,0.081863,2433654,20.063183
ryzen7535hs,serial,50000000,1,1,-,0,-,0,1,26.989347,,26.700496,,,,,,3001134,26.989347
ryzen7535hs,pthread,50000000,1,8,-,0,-,0,1,5.790914,,5.389548,,,,,,3001134,5.790914
ryzen7535hs,openmp,50000000,1,8,-,0,static,1,1,5.771193,,5.372256,,,,,,3001134,5.771193
ryzen7535hs,mpi,50000000,8,1,blockcyclic,1024,-,0,1,5.564194,0.000007,5.293871,5.021011,5.198954,0.125868,0.079786,0.119903,3001134,6.141406
ryzen7535hs,hybrid,50000000,4,2,blockcyclic,1024,dynamic,64,1,5.359651,0.000010,5.156455,5.051940,5.113466,0.043214,0.057748,0.103771,3001134,5.871283
ryzen7535hs,mpi,50000000,1,1,blockcyclic,1024,-,0,1,27.008302,0.000000,26.827187,26.827187,26.827187,0.066068,0.000001,0.115046,3001134,27.470934
ryzen7535hs,hybrid,50000000,1,1,blockcyclic,1024,dynamic,64,1,26.788773,0.000003,26.645293,26.645293,26.645293,0.036617,0.000001,0.106859,3001134,27.259526
ryzen7535hs,pthread,20000000,1,12,-,0,-,0,1,1.618294,,1.435838,,,,,,1270607,1.618294
ryzen7535hs,openmp,20000000,1,12,-,0,static,1,1,1.587317,,1.417356,,,,,,1270607,1.587317
ryzen7535hs,mpi,20000000,12,1,blockcyclic,1024,-,0,1,1.681409,0.000006,1.570767,1.141256,1.295965,0.024965,0.030789,0.054882,1270607,2.318193
ryzen7535hs,pthread,20000000,1,16,-,0,-,0,1,1.663968,,1.456713,,,,,,1270607,1.663968
ryzen7535hs,openmp,20000000,1,16,-,0,static,1,1,1.712128,,1.551359,,,,,,1270607,1.712128
ryzen7535hs,mpi,20000000,16,1,blockcyclic,1024,-,0,1,1.552106,0.000103,1.427484,1.070543,1.274782,0.171862,0.034891,0.050842,1270607,2.268210
ryzen7535hs,mpi,200000,1,1,blockcyclic,1024,-,0,2,0.016555,0.000000,0.011174,0.011174,0.011174,0.000288,0.000000,0.005093,17984,0.474896
ryzen7535hs,hybrid,200000,1,1,blockcyclic,1024,dynamic,64,2,0.013150,0.000003,0.012266,0.012266,0.012266,0.000228,0.000000,0.000652,17984,0.472031
ryzen7535hs,mpi,400000,1,1,blockcyclic,1024,-,0,2,0.031868,0.000000,0.030225,0.030225,0.030225,0.000468,0.000000,0.001174,33860,0.496904
ryzen7535hs,hybrid,400000,1,1,blockcyclic,1024,dynamic,64,2,0.032343,0.000003,0.030642,0.030642,0.030642,0.000454,0.000000,0.001244,33860,0.494912
ryzen7535hs,mpi,600000,1,1,blockcyclic,1024,-,0,2,0.055854,0.000000,0.053200,0.053200,0.053200,0.000645,0.000000,0.002008,49098,0.520874
ryzen7535hs,hybrid,600000,1,1,blockcyclic,1024,dynamic,64,2,0.054970,0.000003,0.052740,0.052740,0.052740,0.000585,0.000000,0.001642,49098,0.518620
ryzen7535hs,mpi,800000,1,1,blockcyclic,1024,-,0,2,0.082834,0.000000,0.079678,0.079678,0.079678,0.000903,0.000000,0.002252,63951,0.538746
ryzen7535hs,hybrid,800000,1,1,blockcyclic,1024,dynamic,64,2,0.082388,0.000004,0.079387,0.079387,0.079387,0.000781,0.000000,0.002216,63951,0.540064
ryzen7535hs,mpi,1000000,1,1,blockcyclic,1024,-,0,2,0.109513,0.000000,0.105742,0.105742,0.105742,0.000967,0.000000,0.002802,78498,0.567256
ryzen7535hs,hybrid,1000000,1,1,blockcyclic,1024,dynamic,64,2,0.111769,0.000003,0.107908,0.107908,0.107908,0.000949,0.000000,0.002909,78498,0.570677
ryzen7535hs,mpi,1500000,1,1,blockcyclic,1024,-,0,2,0.230072,0.000000,0.223745,0.223745,0.223745,0.001911,0.000001,0.004415,114155,0.705716
ryzen7535hs,hybrid,1500000,1,1,blockcyclic,1024,dynamic,64,2,0.195727,0.000003,0.189819,0.189819,0.189819,0.001699,0.000000,0.004206,114155,0.681431
ryzen7535hs,mpi,2000000,1,1,blockcyclic,1024,-,0,2,0.285959,0.000000,0.278021,0.278021,0.278021,0.001802,0.000001,0.006135,148933,0.749065
ryzen7535hs,hybrid,2000000,1,1,blockcyclic,1024,dynamic,64,2,0.304247,0.000003,0.296712,0.296712,0.296712,0.001649,0.000000,0.005882,148933,0.760153
ryzen7535hs,mpi,2500000,1,1,blockcyclic,1024,-,0,2,0.397754,0.000000,0.387186,0.387186,0.387186,0.002826,0.000000,0.007741,183072,0.855551
ryzen7535hs,hybrid,2500000,1,1,blockcyclic,1024,dynamic,64,2,0.391979,0.000003,0.383844,0.383844,0.383844,0.002089,0.000000,0.006043,183072,0.850978
ryzen7535hs,mpi,3000000,1,1,blockcyclic,1024,-,0,2,0.503274,0.000000,0.493576,0.493576,0.493576,0.002792,0.000000,0.006905,216816,0.974232
ryzen7535hs,hybrid,3000000,1,1,blockcyclic,1024,dynamic,64,2,0.509121,0.000004,0.499360,0.499360,0.499360,0.002528,0.000000,0.007228,216816,0.978714
ryzen7535hs,mpi,3500000,1,1,blockcyclic,1024,-,0,2,0.619385,0.000000,0.608452,0.608452,0.608452,0.002941,0.000001,0.007992,250150,1.085293
ryzen7535hs,hybrid,3500000,1,1,blockcyclic,1024,dynamic,64,2,0.627728,0.000003,0.616756,0.616756,0.616756,0.002932,0.000000,0.008036,250150,1.087776
ryzen7535hs,mpi,4000000,1,1,blockcyclic,1024,-,0,2,0.755187,0.000000,0.742653,0.742653,0.742653,0.003482,0.000000,0.009051,283146,1.216896
ryzen7535hs,hybrid,4000000,1,1,blockcyclic,1024,dynamic,64,2,0.786524,0.000004,0.771278,0.771278,0.771278,0.003277,0.000000,0.011965,283146,1.253281
ryzen7535hs,mpi,4500000,1,1,blockcyclic,1024,-,0,2,0.901169,0.000000,0.886632,0.886632,0.886632,0.003982,0.000001,0.010554,315948,1.370612
ryzen7535hs,hybrid,4500000,1,1,blockcyclic,1024,dynamic,64,2,0.889569,0.000003,0.875231,0.875231,0.875231,0.003672,0.000001,0.010663,315948,1.360365
ryzen7535hs,mpi,5000000,1,1,blockcyclic,1024,-,0,2,1.036441,0.000000,1.017769,1.017769,1.017769,0.004431,0.000001,0.014240,348513,1.503887
ryzen7535hs,hybrid,5000000,1,1,blockcyclic,1024,dynamic,64,2,1.025876,0.000004,1.010303,1.010303,1.010303,0.004243,0.000001,0.011326,348513,1.495408
ryzen7535hs,mpi,5500000,1,1,blockcyclic,1024,-,0,2,1.186588,0.000000,1.170381,1.170381,1.170381,0.004561,0.000001,0.011645,380800,1.652802
ryzen7535hs,hybrid,5500000,1,1,blockcyclic,1024,dynamic,64,2,1.210137,0.000004,1.172745,1.172745,1.172745,0.009944,0.000001,0.027445,380800,1.684797
ryzen7535hs,mpi,6000000,1,1,blockcyclic,1024,-,0,2,1.337791,0.000000,1.319462,1.319462,1.319462,0.005313,0.000001,0.013015,412849,1.860899
ryzen7535hs,hybrid,6000000,1,1,blockcyclic,1024,dynamic,64,2,1.337266,0.000003,1.319182,1.319182,1.319182,0.005277,0.000001,0.012803,412849,1.821264
ryzen7535hs,mpi,6500000,1,1,blockcyclic,1024,-,0,2,1.486309,0.000000,1.467347,1.467347,1.467347,0.005392,0.000001,0.013569,444757,1.953588
ryzen7535hs,hybrid,6500000,1,1,blockcyclic,1024,dynamic,64,2,1.491444,0.000003,1.472439,1.472439,1.472439,0.005045,0.000001,0.013956,444757,1.958806
ryzen7535hs,mpi,7000000,1,1,blockcyclic,1024,-,0,2,1.662638,0.000000,1.642389,1.642389,1.642389,0.005539,0.000001,0.014709,476648,2.128836
ryzen7535hs,hybrid,7000000,1,1,blockcyclic,1024,dynamic,64,2,1.657333,0.000003,1.637501,1.637501,1.637501,0.005341,0.000001,0.014487,476648,2.186642
ryzen7535hs,mpi,7500000,1,1,blockcyclic,1024,-,0,2,1.832602,0.000000,1.807908,1.807908,1.807908,0.007230,0.000001,0.017463,508261,2.302082
ryzen7535hs,hybrid,7500000,1,1,blockcyclic,1024,dynamic,64,2,1.823028,0.000003,1.800959,1.800959,1.800959,0.005859,0.000001,0.016206,508261,2.281597
ryzen7535hs,mpi,8000000,1,1,blockcyclic,1024,-,0,2,1.998498,0.000000,1.974463,1.974463,1.974463,0.006991,0.000001,0.017043,539777,2.455538
ryzen7535hs,hybrid,8000000,1,1,blockcyclic,1024,dynamic,64,2,2.029058,0.000003,2.005608,2.005608,2.005608,0.006088,0.000000,0.017358,539777,2.487270
ryzen7535hs,mpi,8500000,1,1,blockcyclic,1024,-,0,2,2.187553,0.000001,2.162131,2.162131,2.162131,0.006990,0.000001,0.018431,571119,2.648482
ryzen7535hs,hybrid,8500000,1,1,blockcyclic,1024,dynamic,64,2,2.174594,0.000004,2.148854,2.148854,2.148854,0.006886,0.000001,0.018849,571119,2.641048
ryzen7535hs,mpi,9000000,1,1,blockcyclic,1024,-,0,2,2.344201,0.000000,2.318846,2.318846,2.318846,0.007201,0.000001,0.018153,602489,2.808661
ryzen7535hs,hybrid,9000000,1,1,blockcyclic,1024,dynamic,64,2,2.373597,0.000009,2.348275,2.348275,2.348275,0.006890,0.000001,0.018423,602489,2.914582
ryzen7535hs,mpi,9500000,1,1,blockcyclic,1024,-,0,2,2.513428,0.000000,2.485980,2.485980,2.485980,0.007549,0.000001,0.019898,633578,2.979617
ryzen7535hs,hybrid,9500000,1,1,blockcyclic,1024,dynamic,64,2,2.532257,0.000003,2.503901,2.503901,2.503901,0.007583,0.000001,0.020768,633578,3.002305
ryzen7535hs,mpi,10000000,1,1,blockcyclic,1024,-,0,2,2.806523,0.000000,2.773773,2.773773,2.773773,0.008407,0.000000,0.024342,664579,3.282717
ryzen7535hs,hybrid,10000000,1,1,blockcyclic,1024,dynamic,64,2,2.707574,0.000003,2.680070,2.680070,2.680070,0.007675,0.000000,0.019824,664579,3.174067
ryzen7535hs,mpi,11000000,1,1,blockcyclic,1024,-,0,2,3.122143,0.000000,3.089937,3.089937,3.089937,0.008843,0.000001,0.023363,726517,3.588514
ryzen7535hs,hybrid,11000000,1,1,blockcyclic,1024,dynamic,64,2,3.196542,0.000003,3.164039,3.164039,3.164039,0.008796,0.000001,0.023703,726517,3.658076
ryzen7535hs,mpi,12000000,1,1,blockcyclic,1024,-,0,2,3.521840,0.000000,3.487019,3.487019,3.487019,0.009473,0.000001,0.025347,788060,3.977911
ryzen7535hs,hybrid,12000000,1,1,blockcyclic,1024,dynamic,64,2,3.592713,0.000003,3.559738,3.559738,3.559738,0.009344,0.000001,0.023627,788060,4.059943
ryzen7535hs,mpi,13000000,1,1,blockcyclic,1024,-,0,2,3.971633,0.000000,3.934762,3.934762,3.934762,0.010531,0.000001,0.026339,849252,4.428129
ryzen7535hs,hybrid,13000000,1,1,blockcyclic,1024,dynamic,64,2,3.972890,0.000003,3.934769,3.934769,3.934769,0.010274,0.000001,0.027843,849252,4.445334
ryzen7535hs,mpi,14000000,1,1,blockcyclic,1024,-,0,2,4.421283,0.000000,4.380631,4.380631,4.380631,0.011142,0.000001,0.029510,910077,4.877379
ryzen7535hs,hybrid,14000000,1,1,blockcyclic,1024,dynamic,64,2,4.387643,0.000003,4.346900,4.346900,4.346900,0.011267,0.000001,0.029472,910077,4.854224
ryzen7535hs,mpi,15000000,1,1,blockcyclic,1024,-,0,2,4.908901,0.000000,4.864570,4.864570,4.864570,0.012442,0.000001,0.031888,970704,5.367059
ryzen7535hs,hybrid,15000000,1,1,blockcyclic,1024,dynamic,64,2,4.858456,0.000003,4.796970,4.796970,4.796970,0.016710,0.000001,0.044771,970704,5.338060
ryzen7535hs,mpi,16000000,1,1,blockcyclic,1024,-,0,2,5.306092,0.000000,5.260073,5.260073,5.260073,0.013335,0.000001,0.032684,1031130,5.789935
ryzen7535hs,hybrid,16000000,1,1,blockcyclic,1024,dynamic,64,2,5.350927,0.000004,5.302620,5.302620,5.302620,0.012970,0.000001,0.035333,1031130,5.805939
ryzen7535hs,mpi,17000000,1,1,blockcyclic,1024,-,0,2,5.780213,0.000000,5.729270,5.729270,5.729270,0.014562,0.000001,0.036380,1091314,6.248694
ryzen7535hs,hybrid,17000000,1,1,blockcyclic,1024,dynamic,64,2,5.828471,0.000004,5.781207,5.781207,5.781207,0.013173,0.000001,0.034085,1091314,6.290512
ryzen7535hs,mpi,18000000,1,1,blockcyclic,1024,-,0,2,6.294871,0.000000,6.235732,6.235732,6.235732,0.015178,0.000001,0.043961,1151367,6.768363
ryzen7535hs,hybrid,18000000,1,1,blockcyclic,1024,dynamic,64,2,6.270198,0.000004,6.218234,6.218234,6.218234,0.013174,0.000001,0.038785,1151367,6.729651
ryzen7535hs,mpi,20000000,1,1,blockcyclic,1024,-,0,2,7.312947,0.000000,7.256453,7.256453,7.256453,0.016198,0.000001,0.040294,1270607,7.772838
ryzen7535hs,hybrid,20000000,1,1,blockcyclic,1024,dynamic,64,2,7.341326,0.000003,7.284540,7.284540,7.284540,0.015799,0.000001,0.040983,1270607,7.809965
ryzen7535hs,serial,30000000,1,1,-,0,-,0,2,13.075074,,12.885040,,,,,,1857859,13.075074
ryzen7535hs,pthread,30000000,1,8,-,0,-,0,2,2.761380,,2.523995,,,,,,1857859,2.761380
ryzen7535hs,openmp,30000000,1,8,-,0,static,1,2,2.825121,,2.573899,,,,,,1857859,2.825121
ryzen7535hs,mpi,30000000,8,1,blockcyclic,1024,-,0,2,2.547163,0.000011,2.413895,2.150182,2.285829,0.235624,0.042659,0.072015,1857859,3.115103
ryzen7535hs,hybrid,30000000,4,2,blockcyclic,1024,dynamic,64,2,2.552502,0.000010,2.430728,2.340999,2.376811,0.102698,0.039141,0.061351,1857859,3.059409
ryzen7535hs,mpi,30000000,1,1,blockcyclic,1024,-,0,2,12.969242,0.000000,12.886757,12.886757,12.886757,0.022169,0.000001,0.060315,1857859,13.429377
ryzen7535hs,hybrid,30000000,1,1,blockcyclic,1024,dynamic,64,2,12.986534,0.000004,12.898103,12.898103,12.898103,0.024662,0.000001,0.063764,1857859,13.451299
ryzen7535hs,serial,40000000,1,1,-,0,-,0,2,19.517863,,19.285526,,,,,,2433654,19.517863
ryzen7535hs,pthread,40000000,1,8,-,0,-,0,2,4.304982,,3.972603,,,,,,2433654,4.304982
ryzen7535hs,openmp,40000000,1,8,-,0,static,1,2,4.367474,,4.047887,,,,,,2433654,4.367474
ryzen7535hs,mpi,40000000,8,1,blockcyclic,1024,-,0,2,3.757389,0.000007,3.569773,3.375688,3.472286,0.100898,0.062231,0.080837,2433654,4.322163
ryzen7535hs,hybrid,40000000,4,2,blockcyclic,1024,dynamic,64,2,3.910463,0.000010,3.738222,3.525192,3.610370,0.244492,0.046141,0.094627,2433654,4.420465
ryzen7535hs,mpi,40000000,1,1,blockcyclic,1024,-,0,2,19.390691,0.000000,19.270152,19.270152,19.270152,0.039452,0.000001,0.081086,2433654,19.854635
ryzen7535hs,hybrid,40000000,1,1,blockcyclic,1024,dynamic,64,2,19.461989,0.000003,19.351905,19.351905,19.351905,0.029313,0.000001,0.080767,2433654,19.941035
ryzen7535hs,serial,50000000,1,1,-,0,-,0,2,26.789369,,26.500498,,,,,,3001134,26.789369
ryzen7535hs,pthread,50000000,1,8,-,0,-,0,2,5.621311,,5.223284,,,,,,3001134,5.621311
ryzen7535hs,openmp,50000000,1,8,-,0,static,1,2,5.553725,,5.065629,,,,,,3001134,5.553725
ryzen7535hs,mpi,50000000,8,1,blockcyclic,1024,-,0,2,5.099020,0.000006,4.841056,4.574993,4.717624,0.119796,0.082398,0.121530,3001134,5.680497
ryzen7535hs,hybrid,50000000,4,2,blockcyclic,1024,dynamic,64,2,5.139784,0.000011,4.941406,4.824900,4.879924,0.043301,0.054950,0.100117,3001134,5.657698
ryzen7535hs,mpi,50000000,1,1,blockcyclic,1024,-,0,2,26.736756,0.000000,26.583145,26.583145,26.583145,0.054072,0.000001,0.099538,3001134,27.202346
ryzen7535hs,hybrid,50000000,1,1,blockcyclic,1024,dynamic,64,2,26.662701,0.000003,26.526092,26.526092,26.526092,0.036484,0.000001,0.100121,3001134,27.126490
ryzen7535hs,pthread,20000000,1,12,-,0,-,0,2,1.610829,,1.442528,,,,,,1270607,1.610829
ryzen7535hs,openmp,20000000,1,12,-,0,static,1,2,1.573435,,1.406539,,,,,,1270607,1.573435
ryzen7535hs,mpi,20000000,12,1,blockcyclic,1024,-,0,2,1.899674,0.000006,1.799071,1.043743,1.345753,0.680495,0.027853,0.054341,1270607,2.553360
ryzen7535hs,pthread,20000000,1,16,-,0,-,0,2,1.619167,,1.449216,,,,,,1270607,1.619167
ryzen7535hs,openmp,20000000,1,16,-,0,static,1,2,1.665844,,1.494297,,,,,,1270607,1.665844
ryzen7535hs,mpi,20000000,16,1,blockcyclic,1024,-,0,2,1.567980,0.000027,1.469946,0.704292,1.215094,0.125862,0.029205,0.048569,1270607,2.275501
ryzen7535hs,mpi,200000,1,1,blockcyclic,1024,-,0,3,0.018035,0.000000,0.012371,0.012371,0.012371,0.000310,0.000000,0.005353,17984,0.472992
ryzen7535hs,hybrid,200000,1,1,blockcyclic,1024,dynamic,64,3,0.013383,0.000003,0.012023,0.012023,0.012023,0.000241,0.000000,0.001116,17984,0.478192
ryzen7535hs,mpi,400000,1,1,blockcyclic,1024,-,0,3,0.031962,0.000000,0.030144,0.030144,0.030144,0.000558,0.000000,0.001259,33860,0.489373
ryzen7535hs,hybrid,400000,1,1,blockcyclic,1024,dynamic,64,3,0.032935,0.000003,0.031183,0.031183,0.031183,0.000377,0.000000,0.001372,33860,0.497664
ryzen7535hs,mpi,600000,1,1,blockcyclic,1024,-,0,3,0.056057,0.000000,0.053750,0.053750,0.053750,0.000677,0.000000,0.001630,49098,0.528769
ryzen7535hs,hybrid,600000,1,1,blockcyclic,1024,dynamic,64,3,0.055099,0.000004,0.052705,0.052705,0.052705,0.000564,0.000000,0.001825,49098,0.561715
ryzen7535hs,mpi,800000,1,1,blockcyclic,1024,-,0,3,0.081017,0.000000,0.077929,0.077929,0.077929,0.000876,0.000000,0.002211,63951,0.545602
ryzen7535hs,hybrid,800000,1,1,blockcyclic,1024,dynamic,64,3,0.083391,0.000004,0.080560,0.080560,0.080560,0.000704,0.000000,0.002123,63951,0.550382
ryzen7535hs,mpi,1000000,1,1,blockcyclic,1024,-,0,3,0.112051,0.000000,0.108149,0.108149,0.108149,0.001323,0.000000,0.002579,78498,0.578754
ryzen7535hs,hybrid,1000000,1,1,blockcyclic,1024,dynamic,64,3,0.117090,0.000003,0.113551,0.113551,0.113551,0.000875,0.000000,0.002659,78498,0.579637
ryzen7535hs,mpi,1500000,1,1,blockcyclic,1024,-,0,3,0.194327,0.000000,0.188641,0.188641,0.188641,0.001664,0.000000,0.004021,114155,0.651515
ryzen7535hs,hybrid,1500000,1,1,blockcyclic,1024,dynamic,64,3,0.197815,0.000003,0.192295,0.192295,0.192295,0.001448,0.000000,0.004068,114155,0.662401
ryzen7535hs,mpi,2000000,1,1,blockcyclic,1024,-,0,3,0.288622,0.000000,0.280970,0.280970,0.280970,0.001897,0.000000,0.005755,148933,0.750200
ryzen7535hs,hybrid,2000000,1,1,blockcyclic,1024,dynamic,64,3,0.286684,0.000004,0.279652,0.279652,0.279652,0.001765,0.000000,0.005263,148933,0.742272
ryzen7535hs,mpi,2500000,1,1,blockcyclic,1024,-,0,3,0.393127,0.000000,0.384519,0.384519,0.384519,0.002652,0.000001,0.005956,183072,0.854113
ryzen7535hs,hybrid,2500000,1,1,blockcyclic,1024,dynamic,64,3,0.392987,0.000013,0.383724,0.383724,0.383724,0.002049,0.000000,0.007201,183072,0.860488
ryzen7535hs,mpi,3000000,1,1,blockcyclic,1024,-,0,3,0.509055,0.000000,0.499147,0.499147,0.499147,0.003003,0.000000,0.006905,216816,0.971864
ryzen7535hs,hybrid,3000000,1,1,blockcyclic,1024,dynamic,64,3,0.510848,0.000003,0.500773,0.500773,0.500773,0.002832,0.000001,0.007239,216816,0.969035
ryzen7535hs,mpi,3500000,1,1,blockcyclic,1024,-,0,3,0.665299,0.000000,0.654277,0.654277,0.654277,0.003028,0.000000,0.007993,250150,1.131982
ryzen7535hs,hybrid,3500000,1,1,blockcyclic,1024,dynamic,64,3,0.630215,0.000003,0.619470,0.619470,0.619470,0.002813,0.000000,0.007928,250150,1.090475
ryzen7535hs,mpi,4000000,1,1,blockcyclic,1024,-,0,3,0.764025,0.000000,0.750760,0.750760,0.750760,0.003905,0.000000,0.009359,283146,1.226258
ryzen7535hs,hybrid,4000000,1,1,blockcyclic,1024,dynamic,64,3,0.746344,0.000003,0.733850,0.733850,0.733850,0.003294,0.000000,0.009197,283146,1.214452
ryzen7535hs,mpi,4500000,1,1,blockcyclic,1024,-,0,3,0.882611,0.000000,0.868549,0.868549,0.868549,0.003872,0.000000,0.010189,315948,1.340710
